447,998,1,P01,E,12,Danazol
477,1011,1,P01,E,13,Cimetidine
578,1021,1,P01,E,14,Nicorandil
393,999,1,P01,E,15,Doxylamine succinate
100,105,1,P01,E,16,Tomatine
470,1030,1,P01,E,17,Ethambutol dihydrochloride
504,1046,1,P01,E,18,Nomifensine maleate
388,1009,1,P01,E,19,Antipyrine
463,863,1,P01,E,20,Dizocilpine maleate
465,1086,1,P01,E,21,"Antipyrine, 4-hydroxy"
494,832,1,P01,E,22,Acenocoumarol
405,1018,1,P01,E,23,DMSO
425,790,1,P01,E,24,DMSO
382,652,1,P01,F,01,DMSO
454,843,1,P01,F,02,DMSO
451,822,1,P01,F,03,Ampyrone
414,701,1,P01,F,04,Ethisterone
405,842,1,P01,F,05,Levamisole hydrochloride
447,788,1,P01,F,06,Triprolidine hydrochloride
455,932,1,P01,F,07,Pargyline hydrochloride
401,1011,1,P01,F,08,Doxepin hydrochloride
440,1029,1,P01,F,09,Methocarbamol
469,993,1,P01,F,10,Dyclonine hydrochloride
512,1077,1,P01,F,11,Aztreonam
497,1002,1,P01,F,12,Dimenhydrinate
489,1054,1,P01,F,13,Cloxacillin sodium salt
487,951,1,P01,F,14,Disopyramide
511,1026,1,P01,F,15,Catharanthine
467,970,1,P01,F,16,Clotrimazole
455,1145,1,P01,F,17,Pentolinium bitartrate
465,1061,1,P01,F,18,Vinpocetine
447,1099,1,P01,F,19,"Aminopurine, 6-benzyl"
424,903,1,P01,F,20,Clomipramine hydrochloride
456,1053,1,P01,F,21,Tolbutamide
510,1014,1,P01,F,22,Fendiline hydrochloride
409,971,1,P01,F,23,DMSO
336,866,1,P01,F,24,DMSO
375,695,1,P01,G,01,DMSO
419,680,1,P01,G,02,DMSO
498,758,1,P01,G,03,Chloramphenicol
519,809,1,P01,G,04,Naloxone hydrochloride
475,877,1,P01,G,05,Epirizole
401,976,1,P01,G,06,Metolazone
473,916,1,P01,G,07,Diprophylline
405,1031,1,P01,G,08,Ciprofloxacin hydrochloride
500,1156,1,P01,G,09,Triamterene
510,887,1,P01,G,10,Ampicillin trihydrate
466,935,1,P01,G,11,Dapsone
498,972,1,P01,G,12,Haloperidol
500,889,1,P01,G,13,Troleandomycin
522,799,1,P01,G,14,Naltrexone hydrochloride dihydrate
395,1116,1,P01,G,15,Pyrimethamine
491,987,1,P01,G,16,Chlorpheniramine maleate
484,788,1,P01,G,17,Hexamethonium dibromide dihydrate
510,1104,1,P01,G,18,Nalbuphine hydrochloride
530,917,1,P01,G,19,Diflunisal
489,965,1,P01,G,20,Picotamide monohydrate
231,673,1,P01,G,21,Niclosamide
462,690,1,P01,G,22,Triamcinolone
491,884,1,P01,G,23,DMSO
404,981,1,P01,G,24,DMSO
351,663,1,P01,H,01,DMSO
432,773,1,P01,H,02,DMSO
513,767,1,P01,H,03,Midodrine hydrochloride
403,850,1,P01,H,04,Vincamine
474,974,1,P01,H,05,Thalidomide
472,966,1,P01,H,06,Indomethacin
421,990,1,P01,H,07,Oxolinic acid
443,995,1,P01,H,08,Cortisone
424,1087,1,P01,H,09,Nimesulide
516,840,1,P01,H,10,Prednisolone
466,1118,1,P01,H,11,Hydrastinine hydrochloride
467,928,1,P01,H,12,Fenofibrate
442,1184,1,P01,H,13,Pentoxifylline
420,998,1,P01,H,14,Bumetanide
418,938,1,P01,H,15,Metaraminol bitartrate
405,929,1,P01,H,16,Labetalol hydrochloride
352,685,1,P01,H,17,Salbutamol
467,933,1,P01,H,18,Cinnarizine
414,959,1,P01,H,19,Prilocaine hydrochloride
527,791,1,P01,H,20,"Methylprednisolone, 6-alpha"
184,201,1,P01,H,21,"Camptothecine (S,+)"
505,897,1,P01,H,22,Quinidine hydrochloride monohydrate
435,1029,1,P01,H,23,DMSO
406,969,1,P01,H,24,DMSO
318,585,1,P01,I,01,DMSO
416,632,1,P01,I,02,DMSO
477,907,1,P01,I,03,Procaine hydrochloride
457,722,1,P01,I,04,Bromocryptine mesylate
498,864,1,P01,I,05,Moxisylyte hydrochoride
448,858,1,P01,I,06,Metanephrine hydrochloride DL
562,1061,1,P01,I,07,Betazole hydrochloride
507,816,1,P01,I,08,Dehydrocholic acid
488,908,1,P01,I,09,Isoxicam
472,1012,1,P01,I,10,Hesperetin
451,913,1,P01,I,11,Naproxen
405,1024,1,P01,I,12,Perphenazine
443,963,1,P01,I,13,Naphazoline hydrochloride
508,937,1,P01,I,14,Mefloquine hydrochloride
451,1005,1,P01,I,15,Ticlopidine hydrochloride
480,894,1,P01,I,16,Isoconazole
493,1025,1,P01,I,17,Dicyclomine hydrochloride
482,968,1,P01,I,18,Spironolactone
431,971,1,P01,I,19,Amyleine hydrochloride
509,986,1,P01,I,20,Pirenzepine dihydrochloride
438,875,1,P01,I,21,Lidocaïne hydrochloride
524,823,1,P01,I,22,Dexamethasone acetate
427,1001,1,P01,I,23,DMSO
468,1007,1,P01,I,24,DMSO
346,586,1,P01,J,01,DMSO
496,853,1,P01,J,02,DMSO
490,799,1,P01,J,03,Ranitidine hydrochloride
455,769,1,P01,J,04,Fludrocortisone acetate
423,980,1,P01,J,05,"Tiratricol, 3,3',5-triiodothyroacetic acid"
307,637,1,P01,J,06,Fenoterol hydrobromide
410,926,1,P01,J,07,Flufenamic acid
444,1035,1,P01,J,08,Homochlorcyclizine dihydrochloride
412,1065,1,P01,J,09,Flumequine
431,1166,1,P01,J,10,Diethylcarbamazine citrate
433,1061,1,P01,J,11,Tolfenamic acid
442,998,1,P01,J,12,Chenodiol
442,1034,1,P01,J,13,Meclofenamic acid sodium salt monohydrate
466,879,1,P01,J,14,Perhexiline maleate
520,977,1,P01,J,15,Kawain
443,1097,1,P01,J,16,Oxybutynin chloride
471,934,1,P01,J,17,Trimethoprim 
424,1045,1,P01,J,18,Spiperone
455,1068,1,P01,J,19,Metoclopramide monohydrochloride
443,1202,1,P01,J,20,Pyrilamine maleate
457,681,1,P01,J,21,Fenbendazole
487,877,1,P01,J,22,Sulfinpyrazone
420,1005,1,P01,J,23,DMSO
388,973,1,P01,J,24,DMSO
379,659,1,P01,K,01,DMSO
437,798,1,P01,K,02,DMSO
452,829,1,P01,K,03,Trichlorfon
485,841,1,P01,K,04,Glipizide
507,966,1,P01,K,05,Carbamazepine
450,956,1,P01,K,06,Loxapine succinate
420,1084,1,P01,K,07,Triflupromazine hydrochloride
406,824,1,P01,K,08,Hydroxyzine dihydrochloride
452,1048,1,P01,K,09,Mefenamic acid
462,799,1,P01,K,10,Diltiazem hydrochloride
463,870,1,P01,K,11,Acetohexamide
460,926,1,P01,K,12,Methotrexate
470,829,1,P01,K,13,Sulpiride
490,905,1,P01,K,14,Astemizole
440,1038,1,P01,K,15,Benoxinate hydrochloride
458,1053,1,P01,K,16,Clindamycin hydrochloride
417,991,1,P01,K,17,Oxethazaine
431,1006,1,P01,K,18,Terfenadine
454,926,1,P01,K,19,Pheniramine maleate
473,1027,1,P01,K,20,Cefotaxime sodium salt
457,1077,1,P01,K,21,Tolazoline hydrochloride
486,1015,1,P01,K,22,Tetracycline hydrochloride
433,1118,1,P01,K,23,DMSO
432,923,1,P01,K,24,DMSO
376,618,1,P01,L,01,DMSO
434,778,1,P01,L,02,DMSO
439,716,1,P01,L,03,Piroxicam
425,842,1,P01,L,04,Dantrolene sodium salt 
373,1165,1,P01,L,05,Pyrantel tartrate
424,931,1,P01,L,06,Trazodone hydrochloride
368,1007,1,P01,L,07,Fenspiride hydrochloride
498,859,1,P01,L,08,Glafenine hydrochloride
449,818,1,P01,L,09,Gemfibrozil
408,1003,1,P01,L,10,Pimethixene maleate
434,1068,1,P01,L,11,Mefexamide hydrochloride
413,1129,1,P01,L,12,Pergolide mesylate
443,1026,1,P01,L,13,Tiapride hydrochloride
471,1018,1,P01,L,14,Acemetacin
210,350,1,P01,L,15,Mebendazole
418,1216,1,P01,L,16,Benzydamine hydrochloride
453,1142,1,P01,L,17,Fenbufen
482,1033,1,P01,L,18,Fipexide hydrochloride
419,1106,1,P01,L,19,Ketoprofen
488,966,1,P01,L,20,Mifepristone
499,952,1,P01,L,21,Indapamide
433,811,1,P01,L,22,Diperodon hydrochloride
433,1109,1,P01,L,23,DMSO
388,1026,1,P01,L,24,DMSO
396,790,1,P01,M,01,DMSO
502,742,1,P01,M,02,DMSO
467,689,1,P01,M,03,Morantel tartrate
420,786,1,P01,M,04,Verapamil hydrochloride
508,921,1,P01,M,05,"Homatropine hydrobromide (R,S)"
474,1072,1,P01,M,06,Dipyridamole
471,994,1,P01,M,07,Nifedipine
521,923,1,P01,M,08,Chlorhexidine
469,998,1,P01,M,09,Chlorpromazine hydrochloride
499,968,1,P01,M,10,Loperamide hydrochloride
476,1043,1,P01,M,11,Diphenhydramine hydrochloride
471,1047,1,P01,M,12,Chlortetracycline hydrochloride
528,872,1,P01,M,13,Minaprine dihydrochloride
533,1087,1,P01,M,14,Tamoxifen citrate
431,1098,1,P01,M,15,Miconazole
481,1027,1,P01,M,16,Nicergoline
363,753,1,P01,M,17,Isoxsuprine hydrochloride
469,1013,1,P01,M,18,Canrenoic acid potassium salt
315,893,1,P01,M,19,Acebutolol hydrochloride
330,1120,1,P01,M,20,Thioproperazine dimesylate
399,982,1,P01,M,21,Tolnaftate
427,821,1,P01,M,22,Dihydroergotamine tartrate
386,1153,1,P01,M,23,DMSO
403,999,1,P01,M,24,DMSO
339,721,1,P01,N,01,DMSO
466,735,1,P01,N,02,DMSO
489,794,1,P01,N,03,Norfloxacin
449,809,1,P01,N,04,Lisinopril
326,682,1,P01,N,05,Antimycin A
401,791,1,P01,N,06,Lincomycin hydrochloride
436,1013,1,P01,N,07,Xylometazoline hydrochloride
465,946,1,P01,N,08,Telenzepine dihydrochloride
438,1029,1,P01,N,09,Oxymetazoline hydrochloride
449,790,1,P01,N,10,Econazole nitrate
470,947,1,P01,N,11,Nifenazone
486,899,1,P01,N,12,Bupivacaine hydrochloride 
510,852,1,P01,N,13,Griseofulvin
396,1002,1,P01,N,14,Clemastine fumarate
415,916,1,P01,N,15,Clemizole hydrochloride
432,1083,1,P01,N,16,Oxytetracycline dihydrate
390,1232,1,P01,N,17,Tropicamide
478,1058,1,P01,N,18,Pimozide
652,1098,1,P01,N,19,Nefopam hydrochloride
401,1077,1,P01,N,20,Amodiaquin dihydrochloride dihydrate
441,985,1,P01,N,21,Phentolamine hydrochloride
432,983,1,P01,N,22,Mebeverine hydrochloride
377,1105,1,P01,N,23,DMSO
390,947,1,P01,N,24,DMSO
377,718,1,P01,O,01,DMSO
423,667,1,P01,O,02,DMSO
481,941,1,P01,O,03,Todralazine hydrochloride
339,701,1,P01,O,04,Erythromycin
425,880,1,P01,O,05,Imipramine hydrochloride
393,730,1,P01,O,06,Oleandomycin phosphate
442,993,1,P01,O,07,Sulindac
449,765,1,P01,O,08,Didanosine
432,938,1,P01,O,09,Amitryptiline hydrochloride
457,841,1,P01,O,10,Josamycin
445,988,1,P01,O,11,Adiphenine hydrochloride
136,222,1,P01,O,12,Paclitaxel
439,912,1,P01,O,13,Dibucaine
462,867,1,P01,O,14,Ivermectin
519,923,1,P01,O,15,Prednisone
531,959,1,P01,O,16,Gallamine triethiodide
471,921,1,P01,O,17,Thioridazine hydrochloride
442,858,1,P01,O,18,Neomycin sulfate
367,1036,1,P01,O,19,Diphemanil methylsulfate
408,1014,1,P01,O,20,Dihydrostreptomycin sulfate
467,879,1,P01,O,21,Trimethobenzamide hydrochloride
467,936,1,P01,O,22,Gentamicine sulfate
459,893,1,P01,O,23,DMSO
409,882,1,P01,O,24,DMSO
295,494,1,P01,P,01,DMSO
313,519,1,P01,P,02,DMSO
483,711,1,P01,P,03,Etodolac
394,795,1,P01,P,04,Ifenprodil tartrate
394,751,1,P01,P,05,Scopolamin-N-oxide hydrobromide
371,860,1,P01,P,06,Flunarizine dihydrochloride
348,513,1,P01,P,07,Hyoscyamine (L) 
390,555,1,P01,P,08,Trifluoperazine dihydrochloride
408,768,1,P01,P,09,Chlorphensin carbamate
349,677,1,P01,P,10,Enalapril maleate
386,554,1,P01,P,11,Metampicillin sodium salt
431,698,1,P01,P,12,Minocycline hydrochloride
375,603,1,P01,P,13,Dilazep dihydrochloride
419,713,1,P01,P,14,Glibenclamide
389,604,1,P01,P,15,Ofloxacin
400,724,1,P01,P,16,Guanethidine sulfate 
444,811,1,P01,P,17,Lomefloxacin hydrochloride
528,618,1,P01,P,18,Quinacrine dihydrochloride dihydrate
383,603,1,P01,P,19,Orphenadrine hydrochloride
427,803,1,P01,P,20,Clofilium tosylate
397,731,1,P01,P,21,Proglumide
358,713,1,P01,P,22,Fluphenazine dihydrochloride
330,691,1,P01,P,23,DMSO
367,758,1,P01,P,24,DMSO
208,316,1,P02,A,01,DMSO
255,372,1,P02,A,02,DMSO
282,410,1,P02,A,03,Streptomycin sulfate
334,583,1,P02,A,04,Testosterone propionate
367,607,1,P02,A,05,Alfuzosin hydrochloride
397,756,1,P02,A,06,Arecoline hydrobromide
408,767,1,P02,A,07,Chlorpropamide
319,634,1,P02,A,08,Thyroxine (L)
298,585,1,P02,A,09,Phenylpropanolamine hydrochloride
387,645,1,P02,A,10,"Tocopherol (R,S)"
331,484,1,P02,A,11,Ascorbic acid
316,614,1,P02,A,12,Pepstatin A
374,656,1,P02,A,13,"Methyldopa (L,-)"
342,651,1,P02,A,14,SR-95639A
310,683,1,P02,A,15,Cefoperazone dihydrate
358,830,1,P02,A,16,Adamantamine fumarate
408,748,1,P02,A,17,Zoxazolamine
249,370,1,P02,A,18,Butoconazole nitrate
327,745,1,P02,A,19,Tacrine hydrochloride hydrate
309,678,1,P02,A,20,Amiodarone hydrochloride
313,762,1,P02,A,21,Bisoprolol fumarate
336,817,1,P02,A,22,Amphotericin B
264,637,1,P02,A,23,DMSO
323,690,1,P02,A,24,DMSO
378,615,1,P02,B,01,DMSO
367,737,1,P02,B,02,DMSO
331,727,1,P02,B,03,Serotonin hydrochloride
372,861,1,P02,B,04,Tubocurarine chloride pentahydrate (+)
346,568,1,P02,B,05,Cefotiam hydrochloride
405,681,1,P02,B,06,Dihydroergocristine mesylate
363,709,1,P02,B,07,"Azathymine, 6"
384,845,1,P02,B,08,Noscapine
381,714,1,P02,B,09,Benperidol
311,757,1,P02,B,10,Syrosingopine
319,870,1,P02,B,11,Cefaclor
427,939,1,P02,B,12,Atropine sulfate monohydrate
367,704,1,P02,B,13,Colistin sulfate
386,853,1,P02,B,14,"Eserine sulfate, physostigmine sulfate"
54,66,1,P02,B,15,Daunorubicin hydrochloride
313,743,1,P02,B,16,Aconitine
348,826,1,P02,B,17,Dosulepin hydrochloride
400,820,1,P02,B,18,Rescinnamin
331,729,1,P02,B,19,Ceftazidime pentahydrate
345,716,1,P02,B,20,Dihydroergotoxine mesylate
409,928,1,P02,B,21,Iobenguane sulfate
51,183,1,P02,B,22,Emetine dihydrochloride 
381,858,1,P02,B,23,DMSO
306,758,1,P02,B,24,DMSO
183,238,1,P02,C,01,DMSO
301,407,1,P02,C,02,DMSO
351,500,1,P02,C,03,Tremorine dihydrochloride
476,838,1,P02,C,04,Androsterone
468,720,1,P02,C,05,Practolol
81,175,1,P02,C,06,Anisomycin
408,710,1,P02,C,07,"Zidovudine, AZT"
399,743,1,P02,C,08,Carbarsone
396,802,1,P02,C,09,Sulfisoxazole
461,795,1,P02,C,10,Apigenin
420,585,1,P02,C,11,Zaprinast
388,811,1,P02,C,12,"Aspartic acid, N-acetyl (R,S)"
478,1057,1,P02,C,13,Chlormezanone
639,946,1,P02,C,14,Bacampicillin hydrochloride
459,936,1,P02,C,15,Procainamide hydrochloride
517,1000,1,P02,C,16,Betulinic acid
346,1023,1,P02,C,17,N6-methyladenosine
462,853,1,P02,C,18,Biotin
424,717,1,P02,C,19,Guanfacine hydrochloride
441,852,1,P02,C,20,Bisacodyl
395,723,1,P02,C,21,Domperidone
416,984,1,P02,C,22,Calciferol
328,816,1,P02,C,23,DMSO
356,865,1,P02,C,24,DMSO
326,658,1,P02,D,01,DMSO
392,702,1,P02,D,02,DMSO
361,562,1,P02,D,03,Metixene hydrochloride
463,781,1,P02,D,04,Tetracaïne hydrochloride
427,716,1,P02,D,05,Nitrofural
476,784,1,P02,D,06,Mometasone furoate
413,882,1,P02,D,07,Omeprazole
464,863,1,P02,D,08,Tomatidine
422,919,1,P02,D,09,Propylthiouracil
453,856,1,P02,D,10,Dacarbazine
443,941,1,P02,D,11,Terconazole
442,882,1,P02,D,12,Ipratropium bromide
614,998,1,P02,D,13,Tiaprofenic acid
562,945,1,P02,D,14,Acetopromazine maleate salt
461,979,1,P02,D,15,Vancomycin hydrochloride
462,830,1,P02,D,16,Rauwolscine hydrochloride
20,1032,1,P02,D,17,Artemisinin
474,1004,1,P02,D,18,Corynanthine hydrochloride
454,710,1,P02,D,19,Propafenone hydrochloride
406,736,1,P02,D,20,Palmatine chloride
395,942,1,P02,D,21,Ethamivan
367,868,1,P02,D,22,Trimethylcolchicinic acid
375,1023,1,P02,D,23,DMSO
379,1030,1,P02,D,24,DMSO
257,358,1,P02,E,01,DMSO
282,366,1,P02,E,02,DMSO
359,438,1,P02,E,03,Furosemide
425,587,1,P02,E,04,Suloctidil
440,941,1,P02,E,05,Methapyrilene hydrochloride
470,1019,1,P02,E,06,Carcinine
438,934,1,P02,E,07,Desipramine hydrochloride
445,642,1,P02,E,08,Carisoprodol
436,698,1,P02,E,09,Clorgyline hydrochloride
452,797,1,P02,E,10,"Cephalosporanic acid, 7-amino"
273,461,1,P02,E,11,Clenbuterol hydrochloride
483,888,1,P02,E,12,Chicago sky blue 6B
440,918,1,P02,E,13,Maprotiline hydrochloride
404,1230,1,P02,E,14,Buflomedil hydrochloride
449,1061,1,P02,E,15,Thioguanosine
400,920,1,P02,E,16,Chlorogenic acid
415,879,1,P02,E,17,Chlorprothixene hydrochloride
19,198,1,P02,E,18,Roxatidine Acetate HCl
302,560,1,P02,E,19,Ritodrine hydrochloride
444,970,1,P02,E,20,Cholecalciferol
403,973,1,P02,E,21,Clozapine
341,747,1,P02,E,22,Cisapride
352,808,1,P02,E,23,DMSO
292,700,1,P02,E,24,DMSO
281,475,1,P02,F,01,DMSO
397,572,1,P02,F,02,DMSO
399,730,1,P02,F,03,Vigabatrin
426,750,1,P02,F,04,Hydrastine hydrochloride
390,941,1,P02,F,05,Biperiden hydrochloride
413,943,1,P02,F,06,Lobelanidine hydrochloride
441,852,1,P02,F,07,Cetirizine dihydrochloride
360,980,1,P02,F,08,Papaverine hydrochloride
480,919,1,P02,F,09,Etifenin
406,1061,1,P02,F,10,Yohimbine hydrochloride
319,583,1,P02,F,11,"Metaproterenol sulfate, orciprenaline sulfate"
405,786,1,P02,F,12,Lobeline alpha (-) hydrochoride
525,908,1,P02,F,13,Sisomicin sulfate
381,996,1,P02,F,14,Berberine chloride
445,1086,1,P02,F,15,Quercetine dihydrate
244,391,1,P02,F,16,Cilostazol
450,1166,1,P02,F,17,Resveratrol
439,1011,1,P02,F,18,Galanthamine hydrobromide
437,973,1,P02,F,19,Bromperidol
377,953,1,P02,F,20,Bicuculline (+)
372,996,1,P02,F,21,Cyclizine hydrochloride
448,1071,1,P02,F,22,Yohimbinic acid monohydrate
341,1070,1,P02,F,23,DMSO
327,874,1,P02,F,24,DMSO
253,371,1,P02,G,01,DMSO
368,501,1,P02,G,02,DMSO
347,495,1,P02,G,03,Chlorthalidone
418,678,1,P02,G,04,Coralyne chloride hydrate
327,728,1,P02,G,05,Dobutamine hydrochloride
560,926,1,P02,G,06,Corticosterone
448,1062,1,P02,G,07,Moclobemide
455,1062,1,P02,G,08,Cyanocobalamin
503,881,1,P02,G,09,Clopamide
435,685,1,P02,G,10,Cefadroxil
339,695,1,P02,G,11,Hycanthone
248,823,1,P02,G,12,Cyclosporin A
461,870,1,P02,G,13,Adenosine 5'-monophosphate monohydrate
197,250,1,P02,G,14,Digitoxigenin
460,1159,1,P02,G,15,Amoxicillin
213,250,1,P02,G,16,Digoxin
427,956,1,P02,G,17,Cephalexin monohydrate
156,164,1,P02,G,18,Doxorubicin hydrochloride
381,902,1,P02,G,19,Dextromethorphan hydrobromide monohydrate
446,1056,1,P02,G,20,Carbimazole
379,793,1,P02,G,21,Droperidol
403,873,1,P02,G,22,Epiandrosterone
393,762,1,P02,G,23,DMSO
304,903,1,P02,G,24,DMSO
226,396,1,P02,H,01,DMSO
322,509,1,P02,H,02,DMSO
454,638,1,P02,H,03,Fluoxetine hydrochloride
439,954,1,P02,H,04,"Laudanosine (R,S)"
446,916,1,P02,H,05,Iohexol
350,1011,1,P02,H,06,Ajmalicine hydrochloride
453,891,1,P02,H,07,Norcyclobenzaprine
454,1050,1,P02,H,08,Trigonelline
443,977,1,P02,H,09,Pyrazinamide
481,1054,1,P02,H,10,Diclofenac sodium
419,974,1,P02,H,11,Trimethadione
416,1034,1,P02,H,12,Calycanthine
185,851,1,P02,H,13,Lovastatin
427,969,1,P02,H,14,Convolamine hydrochloride
432,1133,1,P02,H,15,Nystatine
379,1223,1,P02,H,16,Isocorydine (+)
431,620,1,P02,H,17,Budesonide
444,978,1,P02,H,18,Xylazine
437,1142,1,P02,H,19,Imipenem
426,979,1,P02,H,20,Seneciphylline
325,999,1,P02,H,21,Sulfasalazine
376,1170,1,P02,H,22,Boldine
354,982,1,P02,H,23,DMSO
284,790,1,P02,H,24,DMSO
230,304,1,P02,I,01,DMSO
271,334,1,P02,I,02,DMSO
432,615,1,P02,I,03,Bambuterol hydrochloride
462,886,1,P02,I,04,Estradiol-17 beta
495,804,1,P02,I,05,Betamethasone
352,1118,1,P02,I,06,Fusaric acid
132,197,1,P02,I,07,Colchicine
470,908,1,P02,I,08,Gabazine
445,952,1,P02,I,09,Metergoline
454,903,1,P02,I,10,Ginkgolide A
475,1071,1,P02,I,11,Brinzolamide
374,1142,1,P02,I,12,Cyclobenzaprine hydrochloride
369,1240,1,P02,I,13,Ambroxol hydrochloride
459,1081,1,P02,I,14,Carteolol hydrochloride
466,997,1,P02,I,15,Benfluorex hydrochloride
554,795,1,P02,I,16,Hydrocortisone base
394,933,1,P02,I,17,Bepridil hydrochloride 
400,918,1,P02,I,18,"Hydroxytacrine maleate (R,S)"
403,1079,1,P02,I,19,Meloxicam
457,1140,1,P02,I,20,Pilocarpine nitrate
465,936,1,P02,I,21,Benzbromarone
429,1199,1,P02,I,22,Dicloxacillin sodium salt
382,958,1,P02,I,23,DMSO
321,732,1,P02,I,24,DMSO
323,507,1,P02,J,01,DMSO
317,504,1,P02,J,02,DMSO
414,816,1,P02,J,03,Glycocholic acid
436,823,1,P02,J,04,Scoulerine
423,893,1,P02,J,05,Thiostrepton
385,1193,1,P02,J,06,Ajmaline
435,984,1,P02,J,07,Methionine sulfoximine (L)
320,1156,1,P02,J,08,Monocrotaline
461,893,1,P02,J,09,Tiabendazole
295,933,1,P02,J,10,Piperlongumine
419,999,1,P02,J,11,Rifampicin
388,960,1,P02,J,12,Hydrocotarnine hydrobromide
429,1062,1,P02,J,13,Ethionamide
447,966,1,P02,J,14,(-)-Cinchonidine
