P01;G15;Pyrimethamine;1,116;839;2,237;0.353943;0.376639;0.475637
P01;G16;Chlorpheniramine maleate;987;840;2,132;0.49848;0.419048;0.463415
P01;G17;Hexamethonium dibromide dihydrate;788;823;2,251;0.615482;0.501823;0.511328
P01;G18;Nalbuphine hydrochloride;1,104;774;2,176;0.462862;0.536176;0.524816
P01;G19;Diflunisal;917;739;2,395;0.577972;0.404601;0.559081
P01;G20;Picotamide monohydrate;965;733;2,262;0.507772;0.508868;0.495579
P01;G21;Niclosamide;673;613;1,297;0.344725;0.239804;0.249036
P01;G22;Triamcinolone;690;627;1,775;0.671014;0.725678;0.736338
P01;G23;DMSO;884;697;2,111;0.556561;0.644189;0.547608
P01;G24;DMSO;981;694;2,152;0.412844;0.501441;0.527416
P01;H01;DMSO;663;586;1,920;0.53092;0.56314;0.570312
P01;H02;DMSO;773;633;2,243;0.558862;0.545024;0.577352
P01;H03;Midodrine hydrochloride;767;652;2,255;0.66884;0.605828;0.30643
P01;H04;Vincamine;850;824;2,162;0.475294;0.378641;0.576318
P01;H05;Thalidomide;974;757;2,291;0.486653;0.504624;0.558271
P01;H06;Indomethacin;966;770;2,258;0.488613;0.515584;0.533215
P01;H07;Oxolinic acid;990;691;1,918;0.425253;0.580318;0.580292
P01;H08;Cortisone;995;888;1,990;0.446231;0.420045;0.567337
P01;H09;Nimesulide;1,087;782;2,242;0.390984;0.492327;0.545495
P01;H10;Prednisolone;840;747;1,818;0.614286;0.680054;0.712321
P01;H11;Hydrastinine hydrochloride;1,118;880;2,058;0.416816;0.468182;0.54033
P01;H12;Fenofibrate;928;737;2,151;0.503233;0.43555;0.491864
P01;H13;Pentoxifylline;1,184;698;2,074;0.373311;0.517192;0.5
P01;H14;Bumetanide;998;762;2,142;0.420842;0.480315;0.530812
P01;H15;Metaraminol bitartrate;938;563;2,018;0.446695;0.513321;0.500496
P01;H16;Labetalol hydrochloride;929;732;1,922;0.435953;0.464481;0.510406
P01;H17;Salbutamol;685;614;1,588;0.513869;0.447883;0.509446
P01;H18;Cinnarizine;933;786;2,246;0.500536;0.480916;0.521371
P01;H19;Prilocaine hydrochloride;959;861;2,255;0.432742;0.418118;0.562749
P01;H20;Methylprednisolone, 6-alpha;791;633;1,808;0.667509;0.661927;0.709624
P01;H21;Camptothecine (S,+);201;163;305;0.915423;0.907975;0.980328
P01;H22;Quinidine hydrochloride monohydrate;897;581;2,095;0.562988;0.690189;0.556086
P01;H23;DMSO;1,029;653;2,294;0.423712;0.633997;0.571491
P01;H24;DMSO;969;736;2,135;0.418989;0.53125;0.540047
P01;I01;DMSO;585;559;2,030;0.54359;0.649374;0.584729
P01;I02;DMSO;632;583;1,754;0.658228;0.396226;0.593501
P01;I03;Procaine hydrochloride;907;680;2,248;0.527012;0.620588;0.575178
P01;I04;Bromocryptine mesylate;722;590;1,975;0.632964;0.359322;0.478987
P01;I05;Moxisylyte hydrochoride;864;889;2,407;0.576389;0.51631;0.560864
P01;I06;Metanephrine hydrochloride DL;858;627;2,008;0.52331;0.451356;0.503486
P01;I07;Betazole hydrochloride;1,061;830;2,271;0.529689;0.486747;0.601057
P01;I08;Dehydrocholic acid;816;746;2,226;0.621324;0.44504;0.526954
P01;I09;Isoxicam;908;793;2,406;0.538546;0.460277;0.574813
P01;I10;Hesperetin;1,012;877;2,327;0.467391;0.384265;0.534164
P01;I11;Naproxen;913;961;2,256;0.495071;0.367326;0.499557
P01;I12;Perphenazine;1,024;837;2,233;0.395508;0.408602;0.476489
P01;I13;Naphazoline hydrochloride;963;917;2,181;0.461059;0.451472;0.527281
P01;I14;Mefloquine hydrochloride;937;668;1,128;0.542156;0.625749;0.775709
P01;I15;Ticlopidine hydrochloride;1,005;907;2,336;0.449751;0.342889;0.471318
P01;I16;Isoconazole;894;888;2,135;0.538031;0.443694;0.445902
P01;I17;Dicyclomine hydrochloride;1,025;857;2,362;0.480976;0.452742;0.491956
P01;I18;Spironolactone;968;839;2,205;0.497934;0.423123;0.444444
P01;I19;Amyleine hydrochloride;971;731;2,208;0.444902;0.429549;0.4375
P01;I20;Pirenzepine dihydrochloride;986;703;2,036;0.517241;0.513514;0.449902
P01;I21;Lidocaïne hydrochloride;875;804;2,135;0.501714;0.492537;0.389227
P01;I22;Dexamethasone acetate;823;740;1,852;0.63791;0.521622;0.597192
P01;I23;DMSO;1,001;797;2,362;0.427572;0.412798;0.469517
P01;I24;DMSO;1,007;799;2,048;0.464747;0.414268;0.564941
P01;J01;DMSO;586;775;2,112;0.590444;0.43871;0.462595
P01;J02;DMSO;853;731;2,098;0.582649;0.596443;0.43327
P01;J03;Ranitidine hydrochloride;799;718;2,262;0.613267;0.522284;0.473033
P01;J04;Fludrocortisone acetate;769;646;1,766;0.591678;0.620743;0.669875
P01;J05;Tiratricol, 3,3',5-triiodothyroacetic acid;980;846;2,219;0.432653;0.41253;0.466877
P01;J06;Fenoterol hydrobromide;637;592;1,492;0.483516;0.381757;0.464477
P01;J07;Flufenamic acid;926;1,056;2,252;0.442765;0.298295;0.474245
P01;J08;Homochlorcyclizine dihydrochloride;1,035;876;2,323;0.428986;0.3379;0.421007
P01;J09;Flumequine;1,065;866;2,334;0.387793;0.389145;0.452014
P01;J10;Diethylcarbamazine citrate;1,166;763;2,239;0.36964;0.479685;0.436356
P01;J11;Tolfenamic acid;1,061;837;2,247;0.408106;0.399044;0.455719
P01;J12;Chenodiol;998;791;2,318;0.442886;0.434893;0.451682
P01;J13;Meclofenamic acid sodium salt monohydrate;1,034;796;2,093;0.428433;0.571608;0.457716
P01;J14;Perhexiline maleate;879;737;2,192;0.530148;0.496608;0.416515
P01;J15;Kawain;977;723;2,216;0.532242;0.618257;0.453971
P01;J16;Oxybutynin chloride;1,097;778;2,307;0.40474;0.506427;0.472909
P01;J17;Trimethoprim ;934;800;2,180;0.505353;0.45375;0.452752
P01;J18;Spiperone;1,045;760;2,361;0.405742;0.532895;0.43795
P01;J19;Metoclopramide monohydrochloride;1,068;909;2,278;0.42603;0.419142;0.425373
P01;J20;Pyrilamine maleate;1,202;688;2,304;0.369384;0.489826;0.428385
P01;J21;Fenbendazole;681;605;1,613;0.671072;0.560331;0.489151
P01;J22;Sulfinpyrazone;877;789;2,174;0.556442;0.415716;0.434223
P01;J23;DMSO;1,005;658;2,369;0.418905;0.550152;0.453778
P01;J24;DMSO;973;764;1,941;0.399794;0.498691;0.397733
P01;K01;DMSO;659;459;2,127;0.575114;0.603486;0.51575
P01;K02;DMSO;798;749;2,032;0.548872;0.449933;0.481791
P01;K03;Trichlorfon;829;532;2,080;0.546441;0.539474;0.502885
P01;K04;Glipizide;841;839;2,092;0.577883;0.396901;0.417304
P01;K05;Carbamazepine;966;921;2,281;0.524845;0.373507;0.463393
P01;K06;Loxapine succinate;956;641;1,989;0.471757;0.221529;0.380593
P01;K07;Triflupromazine hydrochloride;1,084;848;2,207;0.388376;0.372642;0.443589
P01;K08;Hydroxyzine dihydrochloride;824;854;2,153;0.493932;0.440281;0.425453
P01;K09;Mefenamic acid;1,048;706;2,068;0.431298;0.430595;0.441973
P01;K10;Diltiazem hydrochloride;799;743;2,112;0.578223;0.551817;0.433712
P01;K11;Acetohexamide;870;894;2,283;0.533333;0.401566;0.476128
P01;K12;Methotrexate;926;847;2,066;0.49784;0.252656;0.408035
P01;K13;Sulpiride;829;666;2,229;0.568154;0.567568;0.475101
P01;K14;Astemizole;905;581;1,855;0.542541;0.585198;0.449596
P01;K15;Benoxinate hydrochloride;1,038;745;2,270;0.424855;0.548993;0.453304
P01;K16;Clindamycin hydrochloride;1,053;830;2,181;0.435897;0.427711;0.46309
P01;K17;Oxethazaine;991;818;2,214;0.421796;0.386308;0.433604
P01;K18;Terfenadine;1,006;839;2,132;0.429423;0.469607;0.422139
P01;K19;Pheniramine maleate;926;778;2,199;0.490281;0.577121;0.463392
P01;K20;Cefotaxime sodium salt;1,027;964;2,123;0.460565;0.429461;0.443241
P01;K21;Tolazoline hydrochloride;1,077;752;2,172;0.424327;0.464096;0.453039
P01;K22;Tetracycline hydrochloride;1,015;879;2,181;0.478818;0.416382;0.441082
P01;K23;DMSO;1,118;864;2,234;0.387299;0.363426;0.453447
P01;K24;DMSO;923;578;2,071;0.469122;0.565744;0.471753
P01;L01;DMSO;618;732;2,057;0.610032;0.471311;0.526495
P01;L02;DMSO;778;664;2,036;0.557841;0.549699;0.489686
P01;L03;Piroxicam;716;742;1,695;0.614525;0.47035;0.59705
P01;L04;Dantrolene sodium salt ;842;827;2,161;0.505938;0.455865;0.54373
P01;L05;Pyrantel tartrate;1,165;724;2,199;0.32103;0.459945;0.478399
P01;L06;Trazodone hydrochloride;931;795;2,227;0.456498;0.481761;0.458464
P01;L07;Fenspiride hydrochloride;1,007;845;2,289;0.365442;0.443787;0.466579
P01;L08;Glafenine hydrochloride;859;808;1,942;0.580908;0.399752;0.505664
P01;L09;Gemfibrozil;818;796;2,348;0.5489;0.496231;0.43356
P01;L10;Pimethixene maleate;1,003;867;2,361;0.40678;0.408304;0.416349
P01;L11;Mefexamide hydrochloride;1,068;791;2,314;0.407303;0.378003;0.461971
P01;L12;Pergolide mesylate;1,129;943;2,239;0.366696;0.373277;0.451094
P01;L13;Tiapride hydrochloride;1,026;793;2,315;0.431774;0.452711;0.454428
P01;L14;Acemetacin;1,018;814;2,296;0.463654;0.420147;0.478659
P01;L15;Mebendazole;350;234;497;0.602857;0.615385;0.774648
P01;L16;Benzydamine hydrochloride;1,216;916;2,298;0.34375;0.409389;0.44604
P01;L17;Fenbufen;1,142;847;2,336;0.396673;0.406139;0.431079
P01;L18;Fipexide hydrochloride;1,033;807;2,215;0.46757;0.451053;0.440632
P01;L19;Ketoprofen;1,106;735;2,251;0.378843;0.47483;0.426921
P01;L20;Mifepristone;966;773;2,259;0.506211;0.547219;0.493581
P01;L21;Indapamide;952;803;2,395;0.52416;0.450809;0.4238
P01;L22;Diperodon hydrochloride;811;689;2,230;0.533909;0.584906;0.373543
P01;L23;DMSO;1,109;715;2,335;0.390442;0.2;0.45439
P01;L24;DMSO;1,026;703;2,025;0.379142;0.476529;0.470617
P01;M01;DMSO;790;627;1,865;0.501266;0.574163;0.520107
P01;M02;DMSO;742;648;1,823;0.67655;0.631173;0.43774
P01;M03;Morantel tartrate;689;776;1,994;0.677794;0.551546;0.493982
P01;M04;Verapamil hydrochloride;786;710;2,045;0.535623;0.471831;0.443032
P01;M05;Homatropine hydrobromide (R,S);921;816;2,355;0.55266;0.329657;0.499788
P01;M06;Dipyridamole;1,072;746;2,179;0.443097;0.428954;0.400184
P01;M07;Nifedipine;994;658;2,245;0.474849;0.489362;0.471269
P01;M08;Chlorhexidine;923;616;2,067;0.564464;0.571429;0.426705
P01;M09;Chlorpromazine hydrochloride;998;787;2,158;0.46994;0.454892;0.435125
P01;M10;Loperamide hydrochloride;968;777;2,208;0.515496;0.474903;0.405344
P01;M11;Diphenhydramine hydrochloride;1,043;794;2,228;0.456376;0.428212;0.466786
P01;M12;Chlortetracycline hydrochloride;1,047;755;2,151;0.449857;0.564238;0.408647
P01;M13;Minaprine dihydrochloride;872;818;2,187;0.605505;0.424205;0.462734
P01;M14;Tamoxifen citrate;1,087;650;2,042;0.49126;0.572308;0.44809
P01;M15;Miconazole;1,098;755;2,249;0.392532;0.439735;0.469987
P01;M16;Nicergoline;1,027;759;2,263;0.469328;0.508564;0.436589
P01;M17;Isoxsuprine hydrochloride;753;635;1,917;0.482072;0.51811;0.455399
P01;M18;Canrenoic acid potassium salt;1,013;851;2,320;0.463968;0.40658;0.473276
P01;M19;Acebutolol hydrochloride;893;778;2,240;0.353863;0.439589;0.479018
P01;M20;Thioproperazine dimesylate;1,120;790;2,140;0.294643;0.498734;0.440654
P01;M21;Tolnaftate;982;758;2,340;0.406314;0.437995;0.457265
P01;M22;Dihydroergotamine tartrate;821;649;2,133;0.521315;0.582435;0.421472
P01;M23;DMSO;1,153;724;2,108;0.335646;0.517956;0.444497
P01;M24;DMSO;999;703;2,101;0.404404;0.499289;0.459781
P01;N01;DMSO;721;599;2,049;0.471567;0.590985;0.489995
P01;N02;DMSO;735;727;2,082;0.634014;0.522696;0.474063
P01;N03;Norfloxacin;794;842;2,134;0.617128;0.422803;0.483599
P01;N04;Lisinopril;809;709;1,993;0.556242;0.466855;0.454591
P01;N05;Antimycin A;682;591;1,084;0.479472;0.521151;0.468635
P01;N06;Lincomycin hydrochloride;791;835;2,358;0.508217;0.457485;0.46056
P01;N07;Xylometazoline hydrochloride;1,013;966;2,217;0.430405;0.391304;0.5106
P01;N08;Telenzepine dihydrochloride;946;899;2,260;0.4926;0.443826;0.502655
P01;N09;Oxymetazoline hydrochloride;1,029;793;2,563;0.425656;0.430013;0.461568
P01;N10;Econazole nitrate;790;676;2,082;0.56962;0.430473;0.442843
P01;N11;Nifenazone;947;945;2,343;0.49736;0.379894;0.473325
P01;N12;Bupivacaine hydrochloride ;899;805;2,105;0.541713;0.541615;0.433729
P01;N13;Griseofulvin;852;856;2,208;0.598592;0.497664;0.456975
P01;N14;Clemastine fumarate;1,002;880;2,134;0.39521;0.406818;0.4194
P01;N15;Clemizole hydrochloride;916;763;2,222;0.454148;0.414155;0.451395
P01;N16;Oxytetracycline dihydrate;1,083;708;2,152;0.398892;0.516949;0.464219
P01;N17;Tropicamide;1,232;955;2,434;0.31737;0.307853;0.47083
P01;N18;Pimozide;1,058;666;2,052;0.451796;0.546547;0.485867
P01;N19;Nefopam hydrochloride;1,098;719;2,226;0.593807;0.447844;0.444295
P01;N20;Amodiaquin dihydrochloride dihydrate;1,077;754;2,094;0.372331;0.416446;0.353868
P01;N21;Phentolamine hydrochloride;985;761;2,297;0.447716;0.491459;0.401393
P01;N22;Mebeverine hydrochloride;983;789;2,252;0.440488;0.439797;0.395648
P01;N23;DMSO;1,105;984;2,099;0.342081;0.39939;0.467842
P01;N24;DMSO;947;728;1,955;0.411827;0.417582;0.470077
P01;O01;DMSO;718;610;1,734;0.526462;0.35082;0.476932
P01;O02;DMSO;667;723;1,667;0.634183;0.395574;0.443311
P01;O03;Todralazine hydrochloride;941;907;2,086;0.512221;0.332966;0.494727
P01;O04;Erythromycin;701;905;1,926;0.485021;0.376796;0.442887
P01;O05;Imipramine hydrochloride;880;720;2,149;0.482955;0.397222;0.487669
P01;O06;Oleandomycin phosphate;730;838;2,071;0.539726;0.374702;0.430227
P01;O07;Sulindac;993;886;2,461;0.445116;0.388262;0.46729
P01;O08;Didanosine;765;695;2,320;0.588235;0.494964;0.447414
P01;O09;Amitryptiline hydrochloride;938;772;2,317;0.46162;0.387306;0.461372
P01;O10;Josamycin;841;768;2,304;0.543401;0.539062;0.432726
P01;O11;Adiphenine hydrochloride;988;795;2,286;0.451417;0.493082;0.478128
P01;O12;Paclitaxel;222;164;505;0.617117;0.689024;0.89703
P01;O13;Dibucaine;912;901;2,263;0.482456;0.387347;0.474149
P01;O14;Ivermectin;867;807;2,289;0.534025;0.48575;0.432066
P01;O15;Prednisone;923;808;2,455;0.56338;0.42698;0.460692
P01;O16;Gallamine triethiodide;959;915;2,334;0.553702;0.367213;0.45587
P01;O17;Thioridazine hydrochloride;921;801;2,153;0.512486;0.349563;0.404552
P01;O18;Neomycin sulfate;858;1,004;2,283;0.515152;0.368526;0.418309
P01;O19;Diphemanil methylsulfate;1,036;808;2,422;0.355212;0.45297;0.43559
P01;O20;Dihydrostreptomycin sulfate;1,014;744;2,216;0.402367;0.459677;0.438177
P01;O21;Trimethobenzamide hydrochloride;879;962;2,260;0.531286;0.317048;0.445575
P01;O22;Gentamicine sulfate;936;914;2,202;0.498932;0.36105;0.433243
P01;O23;DMSO;893;806;2,341;0.513998;0.361042;0.478001
P01;O24;DMSO;882;897;2,067;0.463719;0.404682;0.483793
P01;P01;DMSO;494;770;1,689;0.597166;0.401299;0.53582
P01;P02;DMSO;519;587;1,990;0.603083;0.492334;0.519095
P01;P03;Etodolac;711;653;2,001;0.680731;0.617152;0.545227
